credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,BalanceSalaryRatio,TenureByAge,CreditScoreByAge
731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,0.0,0.2127659574468085,15.553191489361701
461,France,Female,35,5,0.0,1,1,1,54209.02,0,0.0,0.1388888888888889,12.805555555555555
702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0,0.8618756989226295,0.2916666666666667,29.25
565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1,0.84266329270417,0.20833333333333334,11.770833333333334
711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1,10.835049640960074,0.06976744186046512,16.53488372093023
664,France,Male,54,8,0.0,1,1,1,162719.69,1,0.0,0.14545454545454545,12.072727272727272
518,Spain,Male,50,4,0.0,1,0,0,107112.25,1,0.0,0.0784313725490196,10.156862745098039
728,Spain,Male,42,8,0.0,2,0,1,41823.22,0,0.0,0.18604651162790697,16.930232558139537
585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0,1.5263680321222595,0.15789473684210525,15.394736842105264
573,France,Male,52,8,0.0,2,0,1,178229.04,0,0.0,0.1509433962264151,10.81132075471698
568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0,5.1107236229071,0.037037037037037035,21.037037037037038
602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1,0.5745120744663861,0.2962962962962963,22.296296296296298
603,France,Male,44,9,0.0,1,1,0,138328.24,0,0.0,0.2,13.4
687,France,Male,38,0,144450.58,1,0,1,137276.83,0,1.052249878949864,0.0,17.615384615384617
741,France,Male,52,1,171236.3,2,0,0,21834.4,1,7.842141659873415,0.018867924528301886,13.981132075471699
469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0,0.8071981700842743,0.23684210526315788,12.342105263157896
477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0,5.942632206694701,0.13559322033898305,8.084745762711865
737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0,9.436459435107926,0.18181818181818182,16.75
835,France,Male,25,7,0.0,2,1,1,83449.65,0,0.0,0.2692307692307692,32.11538461538461
717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0,1.4204209100578953,0.0,21.08823529411765
562,France,Female,51,7,122822.0,2,0,0,32626.21,0,3.7644040051233314,0.1346153846153846,10.807692307692308
758,Spain,Male,61,2,0.0,2,1,1,43982.41,0,0.0,0.03225806451612903,12.225806451612904
408,France,Male,40,3,0.0,2,0,0,124874.23,0,0.0,0.07317073170731707,9.951219512195122
650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,0.6714522409534696,0.12121212121212122,19.696969696969695
582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0,5.53445116036994,0.058823529411764705,17.11764705882353
706,Spain,Female,43,1,0.0,2,1,0,31962.77,0,0.0,0.022727272727272728,16.045454545454547
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,1.2707471180998893,0.0,13.5
720,France,Male,29,2,0.0,2,1,0,39925.52,0,0.0,0.06666666666666667,24.0
631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0,0.6907510098574118,0.0625,19.71875
623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0,4.948305384506869,0.047619047619047616,14.833333333333334
514,France,Male,35,3,121030.9,1,1,0,10008.68,0,12.091385538798443,0.08333333333333333,14.277777777777779
650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0,6.779452897420104,0.08333333333333333,18.055555555555557
673,Spain,Female,35,6,0.0,2,1,0,98618.79,0,0.0,0.16666666666666666,18.694444444444443
504,France,Female,32,8,206663.75,1,0,0,16281.94,0,12.692041486365484,0.24242424242424243,15.272727272727273
723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0,0.7807738576129376,0.07894736842105263,19.026315789473685
645,France,Male,25,0,174400.36,1,1,0,42669.37,0,4.087153685332468,0.0,24.807692307692307
664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0,0.7483923460775622,0.16666666666666666,15.80952380952381
760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0,1.1169277357723921,0.13636363636363635,17.272727272727273
766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0,0.5095222339088074,0.13513513513513514,20.7027027027027
634,France,Male,37,5,115345.86,2,0,0,168781.8,0,0.6833981898629482,0.13157894736842105,16.68421052631579
640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0,0.7040593717659426,0.3125,20.0
784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0,0.6436779254241344,0.06896551724137931,27.03448275862069
547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1,1.6553288429016677,0.023255813953488372,12.720930232558139
608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0,1.9901663439082031,0.1951219512195122,14.829268292682928
547,France,Female,35,4,0.0,1,1,1,133287.73,0,0.0,0.1111111111111111,15.194444444444445
612,France,Female,43,4,139496.35,2,1,1,77128.23,0,1.808605505331766,0.09090909090909091,13.909090909090908
573,Spain,Male,28,8,0.0,2,0,0,77660.03,0,0.0,0.27586206896551724,19.75862068965517
615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0,2.4345598534924715,0.15151515151515152,18.636363636363637
710,France,Female,33,2,0.0,2,1,0,72945.32,0,0.0,0.058823529411764705,20.88235294117647
674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0,1.8434456678156685,0.2564102564102564,17.28205128205128
702,Spain,Female,38,9,0.0,2,1,1,158527.45,0,0.0,0.23076923076923078,18.0
616,France,Male,37,9,0.0,1,1,0,111312.96,0,0.0,0.23684210526315788,16.210526315789473
688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0,0.8949204796910353,0.18181818181818182,20.848484848484848
605,France,Male,36,7,128829.25,1,1,0,190588.59,0,0.675951136680655,0.1891891891891892,16.35135135135135
676,France,Male,33,6,171490.78,1,0,0,79099.64,0,2.168007490204883,0.17647058823529413,19.88235294117647
708,Spain,Male,33,3,0.0,2,1,0,138613.21,0,0.0,0.08823529411764706,20.823529411764707
745,Spain,Female,38,7,0.0,2,1,1,194230.82,0,0.0,0.1794871794871795,19.102564102564102
661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,0.0,0.38095238095238093,31.476190476190474
726,France,Male,31,9,0.0,2,1,1,106117.3,0,0.0,0.28125,22.6875
475,France,Male,40,7,160818.08,1,0,1,169642.13,1,0.9479787363036746,0.17073170731707318,11.585365853658537
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,1.3458974158579569,0.16363636363636364,13.654545454545454
645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,1311.8051752021563,0.13333333333333333,10.75
775,France,Male,42,6,133970.22,2,0,1,187839.9,0,0.7132111270761586,0.13953488372093023,18.023255813953487
540,France,Male,41,3,0.0,2,1,0,121098.65,0,0.0,0.07142857142857142,12.857142857142858
591,France,Female,34,3,96127.27,1,0,0,30972.06,0,3.103576785761562,0.08571428571428572,16.885714285714286
596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,4.021369260934506,0.11475409836065574,9.770491803278688
573,Spain,Male,41,5,0.0,2,0,1,14479.29,0,0.0,0.11904761904761904,13.642857142857142
577,Spain,Male,31,6,0.0,1,1,1,196395.25,0,0.0,0.1875,18.03125
830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0,3.9819672450390446,0.1951219512195122,20.24390243902439
663,France,Male,67,9,0.0,3,1,1,72318.77,0,0.0,0.1323529411764706,9.75
421,France,Male,34,2,0.0,2,1,1,96615.23,0,0.0,0.05714285714285714,12.028571428571428
718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0,3.701999335786115,0.14285714285714285,20.514285714285716
655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,1.1412962235400501,0.03225806451612903,10.564516129032258
712,France,Male,23,2,0.0,2,0,1,66795.78,0,0.0,0.08333333333333333,29.666666666666668
663,France,Male,28,4,0.0,2,1,1,123969.64,0,0.0,0.13793103448275862,22.862068965517242
640,France,Female,47,6,89799.46,2,0,1,13783.77,1,6.514396685617533,0.125,13.333333333333334
577,Spain,Male,29,2,0.0,1,1,1,168924.41,0,0.0,0.06666666666666667,19.233333333333334
546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,0.6355660276774551,0.1891891891891892,14.756756756756756
802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0,0.9648143001533847,0.23684210526315788,21.105263157894736
590,France,Female,45,2,81828.22,1,1,0,52167.97,0,1.5685228211329454,0.043478260869565216,12.826086956521738
594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0,0.7913070956409235,0.05263157894736842,31.263157894736842
577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1,0.7731940092183572,0.038461538461538464,11.096153846153847
541,France,Male,39,7,0.0,2,1,0,19823.02,0,0.0,0.175,13.525
781,France,Female,27,5,0.0,2,0,0,72969.9,0,0.0,0.17857142857142858,27.892857142857142
806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0,0.669064981481716,0.05714285714285714,23.02857142857143
723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1,0.8506731549569547,0.0,14.46
535,France,Male,45,2,0.0,2,1,0,125658.28,0,0.0,0.043478260869565216,11.630434782608695
768,France,Female,36,3,141334.95,1,0,1,125870.5,0,1.1228510822545215,0.08108108108108109,20.756756756756758
653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1,6.9135914358921475,0.023809523809523808,15.547619047619047
803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1,4.371356628410495,0.1568627450980392,15.745098039215685
545,Spain,Female,44,1,0.0,2,1,1,82614.89,0,0.0,0.022222222222222223,12.11111111111111
581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0,4.105568823241016,0.07692307692307693,14.897435897435898
513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0,1.3594889088391793,0.1,10.26
731,France,Male,29,5,179539.2,1,0,0,112010.02,0,1.6028708603849873,0.16666666666666666,24.366666666666667
727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0,0.4454795590620243,0.125,18.175
560,Spain,Male,47,1,0.0,1,0,0,128882.66,1,0.0,0.020833333333333332,11.666666666666666
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1,0.7110075676531458,0.17857142857142858,27.357142857142858
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0,0.7903035173829872,0.16666666666666666,26.25
652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0,0.8938141139004231,0.21428571428571427,15.523809523809524
729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0,1.0984315030946714,0.12195121951219512,17.78048780487805
629,France,Female,33,6,0.0,2,1,1,59129.72,0,0.0,0.17647058823529413,18.5
667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,182.02628695004165,0.2647058823529412,19.61764705882353
671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0,0.7272501699201901,0.1875,20.96875
768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1,2.1719314521892024,0.10416666666666667,16.0
732,France,Female,35,3,0.0,2,1,0,90876.95,0,0.0,0.08333333333333333,20.333333333333332
546,France,Female,30,5,0.0,2,0,1,198543.09,0,0.0,0.16129032258064516,17.612903225806452
630,France,Male,55,2,0.0,1,1,1,106202.07,1,0.0,0.03571428571428571,11.25
765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1,0.7159677695843683,0.1702127659574468,16.27659574468085
704,France,Female,33,0,130499.09,2,1,1,74804.36,0,1.7445152325983058,0.0,20.705882352941178
470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0,1.2017923085044673,0.12244897959183673,9.591836734693878
688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0,0.5557660088897572,0.2571428571428571,19.65714285714286
685,France,Female,33,1,0.0,3,0,1,70221.13,1,0.0,0.029411764705882353,20.147058823529413
567,France,Female,38,1,125877.65,2,1,1,107841.77,0,1.1672330931410608,0.02564102564102564,14.538461538461538
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1,0.5746083983428171,0.046153846153846156,11.076923076923077
609,France,Male,39,3,121778.71,1,1,1,138399.67,0,0.8798997143583192,0.075,15.225
521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0,0.7000671459166342,0.04,10.42
556,France,Female,30,7,0.0,2,1,1,186648.19,0,0.0,0.22580645161290322,17.93548387096774
662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0,0.7706899682142232,0.16129032258064516,21.35483870967742
704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0,0.4810337595786246,0.21428571428571427,16.761904761904763
750,France,Female,38,1,0.0,2,1,0,47764.99,0,0.0,0.02564102564102564,19.23076923076923
619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1,1.0151203665556034,0.12121212121212122,18.757575757575758
468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0,2.0429710123785716,0.037037037037037035,17.333333333333332
435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0,0.9061112189296111,0.06666666666666667,9.666666666666666
529,France,Male,43,6,93616.35,2,0,0,98348.66,0,0.951872634841849,0.13636363636363635,12.022727272727273
702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1,3.336677452880632,0.08196721311475409,11.508196721311476
608,France,Female,41,5,0.0,2,1,1,72462.25,0,0.0,0.11904761904761904,14.476190476190476
576,France,Male,40,9,0.0,2,1,0,112465.19,1,0.0,0.21951219512195122,14.048780487804878
666,France,Female,27,1,85225.21,1,0,1,64511.44,0,1.3210662935706665,0.03571428571428571,23.785714285714285
730,France,Female,36,8,148749.29,2,1,0,91830.75,0,1.6198024103863862,0.21621621621621623,19.72972972972973
647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1,0.6813841981776804,0.1320754716981132,12.20754716981132
516,Spain,Female,27,1,0.0,1,0,1,112311.15,0,0.0,0.03571428571428571,18.428571428571427
711,France,Female,81,6,0.0,2,1,1,72276.24,0,0.0,0.07317073170731707,8.670731707317072
736,France,Male,54,7,111729.47,2,0,1,84920.49,0,1.3156795765123763,0.12727272727272726,13.381818181818181
768,France,Female,36,5,180169.44,2,1,0,17348.56,0,10.384669121291836,0.13513513513513514,20.756756756756758
427,Spain,Male,40,8,0.0,2,1,1,82870.75,0,0.0,0.1951219512195122,10.414634146341463
686,Spain,Female,47,6,0.0,1,1,0,32080.69,1,0.0,0.125,14.291666666666666
690,France,Female,42,5,0.0,2,0,1,120512.08,0,0.0,0.11627906976744186,16.046511627906977
647,Spain,Female,29,2,0.0,2,1,0,179032.68,0,0.0,0.06666666666666667,21.566666666666666
714,France,Male,35,3,0.0,2,1,1,95623.28,0,0.0,0.08333333333333333,19.833333333333332
736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1,0.944357655360639,0.21621621621621623,19.89189189189189
608,France,Female,34,4,88772.87,1,1,1,168822.01,0,0.5258339488201282,0.11428571428571428,17.37142857142857
809,France,Female,39,5,0.0,1,1,0,77705.75,0,0.0,0.125,20.225
745,France,Female,40,6,131184.67,1,1,1,49815.62,0,2.633351479887636,0.14634146341463414,18.170731707317074
781,France,Male,38,2,117810.79,1,0,1,65632.33,1,1.7949841947681153,0.05128205128205128,20.025641025641026
527,France,Male,31,4,0.0,1,1,0,169361.89,0,0.0,0.125,16.46875
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,19.58075725811575,0.0,18.03030303030303
850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0,4.285193225683344,0.05128205128205128,21.794871794871796
569,France,Male,37,9,178755.84,1,1,0,199929.17,0,0.8940913720025346,0.23684210526315788,14.973684210526315
728,France,Male,43,7,0.0,2,1,0,40023.7,0,0.0,0.1590909090909091,16.545454545454547
473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0,2.009682931460034,0.15151515151515152,14.333333333333334
738,France,Male,29,2,0.0,2,1,1,170421.13,0,0.0,0.06666666666666667,24.6
659,France,Male,35,6,0.0,2,1,1,58879.11,0,0.0,0.16666666666666666,18.305555555555557
597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0,4.61701672582457,0.15384615384615385,15.307692307692308
445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0,4.602188036176851,0.03225806451612903,7.17741935483871
671,France,Female,29,3,0.0,2,1,0,158043.11,0,0.0,0.1,22.366666666666667
656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1,4.266705953275063,0.17142857142857143,18.742857142857144
658,France,Male,31,5,100082.14,1,0,1,49809.88,0,2.0092425590553713,0.15625,20.5625
698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1,3.724900129550406,0.18867924528301888,13.169811320754716
655,Spain,Male,38,9,0.0,1,0,1,90490.33,0,0.0,0.23076923076923078,16.794871794871796
772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0,1.2664718976474867,0.23809523809523808,18.38095238095238
681,Spain,Male,33,10,0.0,1,0,0,158336.36,0,0.0,0.29411764705882354,20.029411764705884
688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0,1.007650780605475,0.3,22.933333333333334
633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0,0.7347582705358751,0.12195121951219512,15.439024390243903
735,France,Male,73,9,0.0,1,1,1,114283.33,0,0.0,0.12162162162162163,9.932432432432432
521,Germany,Female,29,2,87212.8,1,1,1,994.86,0,87.57536199867451,0.06666666666666667,17.366666666666667
541,France,Male,36,5,0.0,2,1,0,124795.84,0,0.0,0.13513513513513514,14.621621621621621
612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0,1.6844247865164483,0.05405405405405406,16.54054054054054
562,France,Male,62,3,0.0,2,1,0,105986.01,0,0.0,0.047619047619047616,8.920634920634921
703,France,Female,32,6,0.0,2,0,0,33606.52,0,0.0,0.18181818181818182,21.303030303030305
710,Spain,Male,23,6,0.0,2,1,1,134188.11,0,0.0,0.25,29.583333333333332
731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1,1.0726694405753296,0.12195121951219512,17.829268292682926
703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0,1.091381798050447,0.06779661016949153,11.915254237288135
618,France,Female,40,0,0.0,1,1,0,119059.13,0,0.0,0.0,15.073170731707316
689,France,Female,29,1,77556.79,2,1,1,122998.26,0,0.6305468016636848,0.03333333333333333,22.966666666666665
718,France,Male,33,7,102874.28,1,0,0,117841.06,0,0.872984399627773,0.20588235294117646,21.11764705882353
608,France,Male,37,5,146093.39,2,0,0,160593.41,0,0.9097040799863458,0.13157894736842105,16.0
749,Spain,Male,34,2,0.0,1,0,0,174189.04,1,0.0,0.05714285714285714,21.4
753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1,1.1692094213893178,0.07692307692307693,14.48076923076923
630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1,1.7920680142748695,0.25,15.75
693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1,1.3856083149281302,0.022727272727272728,15.75
838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1,0.40933921897831776,0.14634146341463414,20.4390243902439
756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0,1.3690555006769516,0.125,18.9
775,France,Female,27,4,152309.37,1,1,0,104112.0,0,1.4629236502646163,0.14285714285714285,27.678571428571427
635,France,Female,33,5,0.0,2,1,0,122949.71,0,0.0,0.14705882352941177,18.676470588235293
705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0,5.118693644947579,0.02702702702702703,19.054054054054053
481,France,Male,40,3,0.0,1,1,1,32319.93,0,0.0,0.07317073170731707,11.731707317073171
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1,0.5056040708421718,0.14,14.54
595,France,Male,20,4,95830.43,1,1,0,177738.98,0,0.5391608010758187,0.19047619047619047,28.333333333333332
535,France,Female,38,0,135919.33,1,1,0,80425.65,0,1.6899787570413538,0.0,13.717948717948717
578,France,Male,59,10,185966.64,1,0,0,9445.42,1,19.686467465981824,0.16666666666666666,9.633333333333333
597,France,Female,29,5,0.0,2,1,1,174825.57,0,0.0,0.16666666666666666,19.9
449,France,Female,21,7,0.0,2,0,0,175743.92,0,0.0,0.3181818181818182,20.40909090909091
850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0,1.6786825215970742,0.18181818181818182,19.318181818181817
494,France,Female,35,9,112727.06,2,1,0,183752.91,0,0.6134675447178239,0.25,13.722222222222221
676,France,Female,34,8,100359.54,1,0,0,46038.28,0,2.1798677129616273,0.22857142857142856,19.314285714285713
818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0,1.3338997365047183,0.22727272727272727,18.59090909090909
712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0,0.5695304044845233,0.13043478260869565,15.478260869565217
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0,0.4713027505120751,0.0975609756097561,16.390243902439025
636,France,Male,35,9,95478.17,1,0,0,169286.74,0,0.5639993185566775,0.25,17.666666666666668
698,France,Male,37,8,0.0,2,0,0,145004.39,0,0.0,0.21052631578947367,18.36842105263158
597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0,2.1344830008177613,0.1590909090909091,13.568181818181818
717,France,Male,28,4,128206.79,1,1,1,54272.12,0,2.36225206879575,0.13793103448275862,24.724137931034484
614,France,Male,49,1,0.0,2,1,0,192440.54,0,0.0,0.02,12.28
708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0,0.6888530864022522,0.16666666666666666,29.5
507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1,0.9924716459928187,0.24324324324324326,13.702702702702704
581,France,Female,27,5,102258.11,2,1,0,194681.6,0,0.5252555184695499,0.17857142857142858,20.75
579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0,0.9560466419456277,0.05,14.475
504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1,0.9917715552990474,0.0425531914893617,10.72340425531915
737,France,Female,32,7,128551.36,2,0,1,189402.71,0,0.6787161666474221,0.21212121212121213,22.333333333333332
540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0,0.747704924495615,0.3125,16.875
609,France,Male,32,7,118520.41,1,0,0,3815.48,0,31.054901375089088,0.21212121212121213,18.454545454545453
778,France,Male,24,4,0.0,2,1,1,162809.2,0,0.0,0.16,31.12
621,France,Male,40,10,163823.37,1,0,0,89519.47,0,1.8300101641557511,0.24390243902439024,15.146341463414634
665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1,4.151159722740992,0.109375,10.390625
608,France,Female,47,6,0.0,1,1,1,126012.57,0,0.0,0.125,12.666666666666666
680,Spain,Male,36,7,0.0,2,1,0,20109.21,0,0.0,0.1891891891891892,18.37837837837838
663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0,2.4327357696929686,0.0425531914893617,14.106382978723405
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1,0.8002135714584663,0.05555555555555555,17.416666666666668
607,France,Male,26,1,0.0,1,1,0,29818.2,0,0.0,0.037037037037037035,22.48148148148148
681,France,Female,43,8,154100.3,1,0,0,114659.81,0,1.343966608992209,0.18181818181818182,15.477272727272727
766,France,Female,45,6,0.0,2,0,0,147184.74,0,0.0,0.13043478260869565,16.652173913043477
694,France,Male,30,2,0.0,3,0,1,15039.41,0,0.0,0.06451612903225806,22.387096774193548
411,France,Female,54,9,0.0,1,0,1,76621.49,0,0.0,0.16363636363636364,7.472727272727273
742,France,Male,39,8,140004.96,1,1,1,92985.78,0,1.5056437054815748,0.2,18.55
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1,21.15262043136165,0.18181818181818182,15.295454545454545
529,France,Male,61,1,0.0,2,1,1,191370.97,0,0.0,0.016129032258064516,8.53225806451613
519,France,Female,38,7,125328.56,1,1,0,188225.67,0,0.6658384808061472,0.1794871794871795,13.307692307692308
573,France,Male,35,9,0.0,2,1,0,11743.89,0,0.0,0.25,15.916666666666666
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,1.0229371692263847,0.10344827586206896,15.620689655172415
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0,0.7293044056861602,0.15,19.95
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0,0.6955598876949098,0.2857142857142857,19.8
637,France,Female,44,2,0.0,2,1,0,149665.65,0,0.0,0.044444444444444446,14.155555555555555
672,France,Male,47,1,0.0,1,0,0,91574.92,0,0.0,0.020833333333333332,14.0
597,France,Female,28,0,142705.95,1,1,0,127233.39,0,1.1215988853328098,0.0,20.586206896551722
543,France,Male,42,7,0.0,1,1,1,56650.47,0,0.0,0.16279069767441862,12.627906976744185
695,Spain,Female,56,4,0.0,2,1,0,84644.76,0,0.0,0.07017543859649122,12.192982456140351
584,France,Male,35,6,161613.94,2,1,1,148238.16,0,1.0902243374827543,0.16666666666666666,16.22222222222222
652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0,0.6012964079793741,0.05084745762711865,11.05084745762712
601,France,Male,38,4,60013.81,1,1,1,38020.05,0,1.5784364187732847,0.10256410256410256,15.41025641025641
628,Spain,Male,28,4,0.0,2,1,1,176750.81,0,0.0,0.13793103448275862,21.655172413793103
607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0,0.8170276262598777,0.2727272727272727,18.393939393939394
646,France,Female,46,8,0.0,2,1,0,133059.15,0,0.0,0.1702127659574468,13.74468085106383
572,France,Male,30,6,117696.67,1,1,0,100843.82,0,1.1671067487650828,0.1935483870967742,18.451612903225808
801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0,2.622736154834528,0.01694915254237288,13.576271186440678
597,France,Female,26,8,149989.39,1,1,0,42330.58,0,3.5432032066839936,0.2962962962962963,22.11111111111111
613,France,Male,40,7,124339.9,1,0,0,193309.58,0,0.6432131133226128,0.17073170731707318,14.951219512195122
529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1,1.203382996147934,0.13333333333333333,17.633333333333333
794,Spain,Female,37,9,0.0,2,1,0,68008.85,0,0.0,0.23684210526315788,20.894736842105264
557,France,Male,34,3,83074.0,1,1,0,132673.22,0,0.6261502799865716,0.08571428571428572,15.914285714285715
499,France,Female,28,4,141792.61,1,1,1,22001.91,0,6.444266235693369,0.13793103448275862,17.20689655172414
544,France,Female,26,6,0.0,1,1,0,100200.4,1,0.0,0.2222222222222222,20.14814814814815
739,France,Female,30,6,0.0,1,0,0,122604.44,0,0.0,0.1935483870967742,23.838709677419356
458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0,1.0626930522902664,0.022727272727272728,10.409090909090908
528,France,Male,31,9,120962.59,1,1,0,5419.31,0,22.31654462567639,0.28125,16.5
773,Spain,Male,51,4,0.0,2,0,0,123587.83,1,0.0,0.07692307692307693,14.865384615384615
646,France,Female,30,5,0.0,2,1,0,13935.32,0,0.0,0.16129032258064516,20.838709677419356
564,France,Male,31,0,110527.17,1,1,1,87060.77,0,1.269525878005926,0.0,17.625
624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1,27.51176914736688,0.0,11.773584905660377
682,France,Female,52,5,112670.48,1,1,0,21085.17,1,5.3433354658527366,0.09433962264150944,12.867924528301886
726,France,Female,44,2,0.0,2,1,1,26733.86,0,0.0,0.044444444444444446,16.133333333333333
560,France,Male,24,1,116084.32,1,1,0,89734.7,0,1.2936247223791648,0.04,22.4
382,Spain,Male,36,0,0.0,1,1,1,179540.73,1,0.0,0.0,10.324324324324325
457,Spain,Female,38,6,0.0,2,1,0,173219.09,0,0.0,0.15384615384615385,11.717948717948717
673,France,Female,37,10,0.0,2,1,1,37411.35,0,0.0,0.2631578947368421,17.710526315789473
584,France,Female,40,4,82441.75,1,0,0,80852.11,0,1.0196484711596128,0.0975609756097561,14.24390243902439
629,France,Female,39,10,0.0,2,1,1,43174.49,1,0.0,0.25,15.725
584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,1.891659033350811,0.2631578947368421,15.368421052631579
